"","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Sunderland","Spurs",1,289,148,1,0,0,0,0,0,0,0,0,0,0,"HOME",5,5,11,6,1,4,21,4,19,8,8,11,5,2,4,20,3,17
"2","Sunderland","Spurs",2,289,148,2,0,0,0,0,0,0,0,0,0,0,"HOME",5,5,11,6,1,4,21,4,19,8,8,11,5,2,4,20,3,17
"3","Sunderland","Spurs",3,289,148,3,0,0,0,0,0,0,0,0,0,0,"HOME",5,5,11,6,1,4,21,4,19,8,8,11,5,2,4,20,3,17
"4","Sunderland","Spurs",4,289,148,4,0,0,0,0,0,0,0,0,0,0,"HOME",5,5,11,6,1,4,21,4,19,8,8,11,5,2,4,20,3,17
"5","Sunderland","Spurs",5,289,148,5,0,0,0,0,0,0,0,0,0,0,"HOME",5,5,11,6,1,4,21,4,19,8,8,11,5,2,4,20,3,17
"6","Sunderland","Spurs",6,289,148,6,0,0,0,0,0,0,0,0,0,0,"HOME",5,5,11,6,1,4,21,4,19,8,8,11,5,2,4,20,3,17
"7","Sunderland","Spurs",7,289,148,7,0,0,0,0,0,0,0,0,0,0,"HOME",5,5,11,6,1,4,21,4,19,8,8,11,5,2,4,20,3,17
"8","Sunderland","Spurs",8,289,148,8,0,0,0,0,0,0,0,0,0,0,"HOME",5,5,11,6,1,4,21,4,19,8,8,11,5,2,4,20,3,17
"9","Sunderland","Spurs",9,289,148,9,0,0,0,0,0,0,0,0,0,0,"HOME",5,5,11,6,1,4,21,4,19,8,8,11,5,2,4,20,3,17
"10","Sunderland","Spurs",10,289,148,10,0,0,0,0,0,0,0,0,0,0,"HOME",5,5,11,6,1,4,21,4,19,8,8,11,5,2,4,20,3,17
"11","Sunderland","Spurs",11,289,148,11,0,0,0,0,0,0,0,0,0,0,"HOME",5,5,11,6,1,4,21,4,19,8,8,11,5,2,4,20,3,17
"12","Sunderland","Spurs",12,289,148,12,0,0,0,0,0,0,0,0,0,0,"HOME",5,5,11,6,1,4,21,4,19,8,8,11,5,2,4,20,3,17
"13","Sunderland","Spurs",13,289,148,13,1,0,0,0,0,0,0,0,0,0,"HOME",5,5,11,6,1,4,21,4,19,8,8,11,5,2,4,20,3,17
"14","Sunderland","Spurs",14,289,148,14,1,0,0,0,0,0,0,0,0,0,"HOME",5,5,11,6,1,4,21,4,19,8,8,11,5,2,4,20,3,17
"15","Sunderland","Spurs",15,289,148,15,1,0,0,0,0,0,0,0,0,0,"HOME",5,5,11,6,1,4,21,4,19,8,8,11,5,2,4,20,3,17
"16","Sunderland","Spurs",16,289,148,16,1,0,0,0,0,0,0,0,0,0,"HOME",5,5,11,6,1,4,21,4,19,8,8,11,5,2,4,20,3,17
