"","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Liverpool","Everton",1,31,29,1,0,0,0,0,0,0,0,0,0,0,"AWAY",11,11,13,5,3,5,17,-3,18,7,7,13,6,2,5,29,9,20
"2","Liverpool","Everton",2,31,29,2,0,0,0,0,0,0,0,0,0,0,"AWAY",11,11,13,5,3,5,17,-3,18,7,7,13,6,2,5,29,9,20
"3","Liverpool","Everton",3,31,29,3,0,0,0,0,0,0,0,0,0,0,"AWAY",11,11,13,5,3,5,17,-3,18,7,7,13,6,2,5,29,9,20
"4","Liverpool","Everton",4,31,29,4,0,0,0,0,0,0,0,0,0,0,"AWAY",11,11,13,5,3,5,17,-3,18,7,7,13,6,2,5,29,9,20
"5","Liverpool","Everton",5,31,29,5,0,0,0,0,0,0,0,0,0,0,"AWAY",11,11,13,5,3,5,17,-3,18,7,7,13,6,2,5,29,9,20
"6","Liverpool","Everton",6,31,29,6,0,0,0,0,0,0,0,0,0,0,"AWAY",11,11,13,5,3,5,17,-3,18,7,7,13,6,2,5,29,9,20
"7","Liverpool","Everton",7,31,29,7,0,0,0,0,0,0,0,0,0,0,"AWAY",11,11,13,5,3,5,17,-3,18,7,7,13,6,2,5,29,9,20
"8","Liverpool","Everton",8,31,29,8,0,0,0,0,0,0,0,0,0,0,"AWAY",11,11,13,5,3,5,17,-3,18,7,7,13,6,2,5,29,9,20
"9","Liverpool","Everton",9,31,29,9,0,0,0,0,0,0,0,0,0,0,"AWAY",11,11,13,5,3,5,17,-3,18,7,7,13,6,2,5,29,9,20
"10","Liverpool","Everton",10,31,29,10,0,0,0,0,0,0,0,0,0,0,"AWAY",11,11,13,5,3,5,17,-3,18,7,7,13,6,2,5,29,9,20
"11","Liverpool","Everton",11,31,29,11,0,0,0,0,0,0,0,0,0,0,"AWAY",11,11,13,5,3,5,17,-3,18,7,7,13,6,2,5,29,9,20
"12","Liverpool","Everton",12,31,29,12,0,0,0,0,0,0,0,0,0,0,"AWAY",11,11,13,5,3,5,17,-3,18,7,7,13,6,2,5,29,9,20
