"","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","WestBrom","Spurs",1,984,148,1,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"2","WestBrom","Spurs",2,984,148,2,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"3","WestBrom","Spurs",3,984,148,3,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"4","WestBrom","Spurs",4,984,148,4,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"5","WestBrom","Spurs",5,984,148,5,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"6","WestBrom","Spurs",6,984,148,6,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"7","WestBrom","Spurs",7,984,148,7,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"8","WestBrom","Spurs",8,984,148,8,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"9","WestBrom","Spurs",9,984,148,9,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"10","WestBrom","Spurs",10,984,148,10,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"11","WestBrom","Spurs",11,984,148,11,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"12","WestBrom","Spurs",12,984,148,12,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"13","WestBrom","Spurs",13,984,148,13,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"14","WestBrom","Spurs",14,984,148,14,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"15","WestBrom","Spurs",15,984,148,15,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"16","WestBrom","Spurs",16,984,148,16,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"17","WestBrom","Spurs",17,984,148,17,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"18","WestBrom","Spurs",18,984,148,18,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"19","WestBrom","Spurs",19,984,148,19,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"20","WestBrom","Spurs",20,984,148,20,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"21","WestBrom","Spurs",21,984,148,21,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"22","WestBrom","Spurs",22,984,148,22,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"23","WestBrom","Spurs",23,984,148,23,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"24","WestBrom","Spurs",24,984,148,24,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"25","WestBrom","Spurs",25,984,148,25,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"26","WestBrom","Spurs",26,984,148,26,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"27","WestBrom","Spurs",27,984,148,27,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"28","WestBrom","Spurs",28,984,148,28,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"29","WestBrom","Spurs",29,984,148,29,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"30","WestBrom","Spurs",30,984,148,30,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"31","WestBrom","Spurs",31,984,148,31,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
"32","WestBrom","Spurs",32,984,148,32,0,0,0,0,0,0,0,0,0,0,"TIE",2,2,34,19,11,4,64,39,68,15,15,34,10,10,14,31,-11,40
