"","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Spurs","WestBrom",1,148,984,1,0,0,0,0,0,0,0,0,0,0,"AWAY",10,10,12,4,2,6,11,-6,14,3,3,12,9,1,2,25,10,28
"2","Spurs","WestBrom",2,148,984,2,0,0,0,0,0,0,0,0,0,0,"AWAY",10,10,12,4,2,6,11,-6,14,3,3,12,9,1,2,25,10,28
"3","Spurs","WestBrom",3,148,984,3,0,0,0,0,0,0,0,0,0,0,"AWAY",10,10,12,4,2,6,11,-6,14,3,3,12,9,1,2,25,10,28
"4","Spurs","WestBrom",4,148,984,4,0,0,0,0,0,0,0,0,0,0,"AWAY",10,10,12,4,2,6,11,-6,14,3,3,12,9,1,2,25,10,28
"5","Spurs","WestBrom",5,148,984,5,0,0,0,0,0,0,0,0,0,0,"AWAY",10,10,12,4,2,6,11,-6,14,3,3,12,9,1,2,25,10,28
"6","Spurs","WestBrom",6,148,984,6,0,0,0,0,0,0,0,0,0,0,"AWAY",10,10,12,4,2,6,11,-6,14,3,3,12,9,1,2,25,10,28
"7","Spurs","WestBrom",7,148,984,7,0,0,0,0,0,0,0,0,0,0,"AWAY",10,10,12,4,2,6,11,-6,14,3,3,12,9,1,2,25,10,28
"8","Spurs","WestBrom",8,148,984,8,0,0,0,0,0,0,0,0,0,0,"AWAY",10,10,12,4,2,6,11,-6,14,3,3,12,9,1,2,25,10,28
"9","Spurs","WestBrom",9,148,984,9,0,0,0,0,0,0,0,0,0,0,"AWAY",10,10,12,4,2,6,11,-6,14,3,3,12,9,1,2,25,10,28
"10","Spurs","WestBrom",10,148,984,10,0,0,0,0,0,0,0,0,0,0,"AWAY",10,10,12,4,2,6,11,-6,14,3,3,12,9,1,2,25,10,28
"11","Spurs","WestBrom",11,148,984,11,1,0,0,0,0,0,0,0,0,0,"AWAY",10,10,12,4,2,6,11,-6,14,3,3,12,9,1,2,25,10,28
"12","Spurs","WestBrom",12,148,984,12,1,0,0,0,0,0,0,0,0,0,"AWAY",10,10,12,4,2,6,11,-6,14,3,3,12,9,1,2,25,10,28
"13","Spurs","WestBrom",13,148,984,13,1,0,0,0,0,0,0,0,0,0,"AWAY",10,10,12,4,2,6,11,-6,14,3,3,12,9,1,2,25,10,28
"14","Spurs","WestBrom",14,148,984,14,1,0,0,0,0,0,0,0,0,0,"AWAY",10,10,12,4,2,6,11,-6,14,3,3,12,9,1,2,25,10,28
