"","nome.y","nome.x","minuto","time2","time1","X.x","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","vencedor","X.y","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","X","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2"
"1","Bournemouth","Watford",1,989,1010,1,0,0,0,0,0,0,0,0,0,0,"TIE",9,9,24,9,6,9,27,1,33,15,15,24,7,7,10,29,-10,28
"2","Bournemouth","Watford",2,989,1010,2,0,0,0,0,0,0,0,0,0,0,"TIE",9,9,24,9,6,9,27,1,33,15,15,24,7,7,10,29,-10,28
"3","Bournemouth","Watford",3,989,1010,3,0,0,0,0,0,0,0,0,0,0,"TIE",9,9,24,9,6,9,27,1,33,15,15,24,7,7,10,29,-10,28
"4","Bournemouth","Watford",4,989,1010,4,0,0,0,0,0,0,0,0,0,0,"TIE",9,9,24,9,6,9,27,1,33,15,15,24,7,7,10,29,-10,28
"5","Bournemouth","Watford",5,989,1010,5,0,0,0,0,0,0,0,0,0,0,"TIE",9,9,24,9,6,9,27,1,33,15,15,24,7,7,10,29,-10,28
"6","Bournemouth","Watford",6,989,1010,6,0,0,0,0,0,0,0,0,0,0,"TIE",9,9,24,9,6,9,27,1,33,15,15,24,7,7,10,29,-10,28
"7","Bournemouth","Watford",7,989,1010,7,0,0,0,0,0,0,0,0,0,0,"TIE",9,9,24,9,6,9,27,1,33,15,15,24,7,7,10,29,-10,28
"8","Bournemouth","Watford",8,989,1010,8,0,0,0,0,0,0,0,0,0,0,"TIE",9,9,24,9,6,9,27,1,33,15,15,24,7,7,10,29,-10,28
"9","Bournemouth","Watford",9,989,1010,9,0,0,0,0,0,0,0,0,0,0,"TIE",9,9,24,9,6,9,27,1,33,15,15,24,7,7,10,29,-10,28
"10","Bournemouth","Watford",10,989,1010,10,0,0,0,0,0,0,0,0,0,0,"TIE",9,9,24,9,6,9,27,1,33,15,15,24,7,7,10,29,-10,28
"11","Bournemouth","Watford",11,989,1010,11,0,0,0,0,0,0,0,0,0,0,"TIE",9,9,24,9,6,9,27,1,33,15,15,24,7,7,10,29,-10,28
