"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"14",14,0,0,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"15",15,0,0,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"16",16,0,0,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"17",17,0,0,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"18",18,0,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"19",19,0,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"20",20,0,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"21",21,0,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"22",22,0,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"23",23,0,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"24",24,0,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"25",25,0,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"26",26,0,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"27",27,0,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"28",28,0,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"29",29,0,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"30",30,0,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"31",31,1,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"32",32,1,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"33",33,1,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"34",34,1,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"35",35,1,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"36",36,1,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"37",37,1,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"38",38,1,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"39",39,1,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"40",40,1,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"41",41,1,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"42",42,1,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"43",43,1,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"44",44,1,1,0,0,0,0,0,0,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"45",45,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"46",46,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"47",47,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"48",48,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"49",49,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"50",50,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"51",51,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"52",52,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"53",53,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"54",54,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"55",55,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"56",56,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"57",57,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"58",58,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"59",59,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"60",60,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"61",61,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"62",62,1,1,0,0,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"63",63,1,1,0,1,0,0,0,1,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"64",64,1,1,0,1,0,0,1,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"65",65,1,1,0,1,0,0,1,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"66",66,1,1,0,1,0,0,1,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"67",67,1,1,0,1,0,0,1,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"68",68,1,1,0,2,0,0,1,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"69",69,1,1,0,2,0,0,1,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"70",70,1,1,0,2,0,0,1,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"71",71,1,1,0,2,0,0,1,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"72",72,1,1,0,2,0,0,1,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"73",73,1,1,0,2,0,0,1,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"74",74,1,1,0,2,0,0,1,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"75",75,1,1,0,2,0,0,1,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"76",76,1,1,0,2,0,0,1,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"77",77,1,1,0,2,0,0,1,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"78",78,1,1,0,2,0,0,2,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"79",79,1,1,0,2,0,0,2,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"80",80,1,1,0,2,0,0,3,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"81",81,1,1,0,2,0,0,3,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"82",82,1,1,0,2,0,0,3,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"83",83,1,1,0,2,0,0,3,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"84",84,1,1,0,2,0,0,3,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"85",85,1,1,0,2,0,0,3,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"86",86,1,1,0,2,0,0,3,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"87",87,1,1,0,2,0,0,3,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"88",88,1,1,0,2,0,0,3,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"89",89,1,1,0,2,0,0,3,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
"90",90,1,1,0,2,0,0,3,3,0,0,11,1,0,1,0,2,0,1,14,1,0,0,1,1,-1,0,"Sunderland","ManUtd","TIE"
