"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"23",23,1,0,1,0,0,0,0,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"24",24,1,0,1,0,0,0,0,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"25",25,1,0,1,1,0,0,0,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"26",26,1,0,1,1,0,0,0,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"27",27,1,0,1,1,0,0,0,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"28",28,1,0,1,1,0,0,0,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"29",29,1,0,1,1,0,0,0,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"30",30,1,0,1,1,0,0,0,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"31",31,1,0,1,1,0,0,0,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"32",32,1,0,1,1,0,0,0,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"33",33,1,0,1,1,0,0,0,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"34",34,1,0,1,1,0,0,0,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"35",35,1,0,1,1,0,0,0,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"36",36,1,0,1,1,0,0,0,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"37",37,1,0,1,1,0,0,0,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"38",38,1,0,1,1,0,0,0,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"39",39,1,0,1,1,0,0,0,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"40",40,1,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"41",41,1,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"42",42,1,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"43",43,1,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"44",44,1,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"45",45,1,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"46",46,1,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"47",47,1,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"48",48,1,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"49",49,1,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"50",50,1,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"51",51,1,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"52",52,1,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"53",53,1,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"54",54,1,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"55",55,1,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"56",56,2,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"57",57,2,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"58",58,2,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"59",59,2,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"60",60,2,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"61",61,2,0,1,1,0,0,1,0,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"62",62,2,0,1,1,0,0,1,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"63",63,2,0,1,1,0,0,1,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"64",64,2,0,1,1,0,0,1,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"65",65,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"66",66,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"67",67,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"68",68,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"69",69,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"70",70,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"71",71,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"72",72,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"73",73,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"74",74,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"75",75,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"76",76,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"77",77,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"78",78,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"79",79,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"80",80,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"81",81,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"82",82,2,0,1,1,0,0,2,2,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"83",83,2,0,1,1,0,0,2,3,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"84",84,2,0,1,1,0,0,2,3,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"85",85,2,0,1,1,0,0,2,3,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"86",86,2,0,1,1,0,0,2,3,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"87",87,2,0,1,1,0,0,3,3,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"88",88,2,0,1,1,0,0,3,3,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"89",89,2,0,1,1,0,0,3,3,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
"90",90,2,0,1,1,0,0,3,3,0,0,5,36,16,14,6,63,18,62,8,36,15,11,10,60,11,56,"WestHam","Liverpool","HOME"
